,time,ctwl/nm,notch/dB,reflection/%,n_ac
36,2022/10/12 18:51:43,1538.5679,0.0727,1.66,1.350182E-7
37,2022/10/12 18:52:13,1538.5333,0.0112,0.26,2.87001E-8
38,2022/10/12 18:52:43,1538.4737,0.1817,4.10,1.350100E-7
39,2022/10/12 18:53:13,1538.4547,0.1410,3.19,1.350083E-7
40,2022/10/12 18:53:43,1538.4217,0.0622,1.42,1.350054E-7
41,2022/10/12 18:54:13,1538.3889,0.1321,3.00,1.350025E-7
42,2022/10/12 18:54:43,1557.915,0.0621,1.42,1.367161E-7
43,2022/10/12 18:55:13,1538.3515,0.0754,1.72,1.349993E-7
44,2022/10/12 18:55:43,1538.3007,0.1420,3.22,1.349948E-7
45,2022/10/12 18:56:13,1538.2802,0.1273,2.89,1.349930E-7
46,2022/10/12 18:56:43,1543.2444,0.1932,4.35,1.354286E-7
47,2022/10/12 18:57:13,1538.2279,0.0805,1.84,1.349884E-7
48,2022/10/12 18:57:43,1538.7643,3.6868,57.21,1.350355E-7
49,2022/10/12 18:58:13,1544.7091,0.0328,0.75,6.74524E-8
50,2022/10/12 18:58:43,1538.1495,0.2047,4.60,1.349815E-7
51,2022/10/12 18:59:13,1556.9221,0.0172,0.40,3.84851E-8
52,2022/10/12 18:59:43,1534.7034,16.2283,97.62,1.346791E-7
53,2022/10/12 19:00:13,1559.1688,0.4345,9.52,1.368261E-7
54,2022/10/12 19:00:43,1538.3095,0.0994,2.26,1.349956E-7
55,2022/10/12 19:01:13,1554.4309,0.0208,0.48,4.39827E-8
56,2022/10/12 19:01:43,1543.4073,0.1967,4.43,1.354429E-7
57,2022/10/12 19:02:13,1533.25,0.0121,0.28,2.99420E-8
58,2022/10/12 19:02:43,1561.7029,0.0596,1.36,1.370485E-7
59,2022/10/12 19:03:13,1560.6666,0.0067,0.15,2.11449E-8
60,2022/10/12 19:03:43,1557.5971,0.0560,1.28,1.366882E-7
61,2022/10/12 19:04:13,1551.7764,0.0058,0.13,1.94246E-8
62,2022/10/12 19:04:43,1543.2502,0.0400,0.92,9.90335E-8
63,2022/10/12 19:05:13,1557.9712,0.0073,0.17,2.26465E-8
64,2022/10/12 19:05:43,1555.8021,0.0067,0.15,2.10790E-8
65,2022/10/12 19:06:13,1546.8423,0.0202,0.46,4.23563E-8
66,2022/10/12 19:06:43,1523.1213,0.0049,0.11,1.74080E-8
67,2022/10/12 19:07:13,1559.5228,0.0009,0.02,7.3622E-9
68,2022/10/12 19:07:43,1547.8278,0.0318,0.73,6.52930E-8
69,2022/10/12 19:08:13,1554.4261,0.0385,0.88,8.87441E-8
70,2022/10/12 19:08:43,1556.7931,0.0330,0.76,6.91926E-8
71,2022/10/12 19:09:13,1562.3049,0.0521,1.19,1.371013E-7
72,2022/10/12 19:09:43,1561.2069,0.0262,0.60,5.34073E-8
73,2022/10/12 19:10:13,1565.9988,0.0003,0.01,5.2098E-9
74,2022/10/12 19:10:43,1559.9416,0.0594,1.36,1.368939E-7
75,2022/10/12 19:11:13,1560.4708,0.0022,0.05,1.17685E-8
76,2022/10/12 19:11:43,1544.3139,0.0032,0.07,1.38777E-8
77,2022/10/12 19:12:13,1547.2049,0.0201,0.46,4.23662E-8
78,2022/10/12 19:12:43,1557.3843,0.0185,0.43,4.05523E-8
79,2022/10/12 19:13:13,1555.427,0.0017,0.04,1.04557E-8
80,2022/10/12 19:13:43,1561.0126,0.0059,0.14,2.03546E-8
81,2022/10/12 19:14:13,1553.9694,0.0121,0.28,3.03466E-8
82,2022/10/12 19:14:43,1554.682,0.0006,0.01,5.1722E-9
83,2022/10/12 19:15:13,1551.2265,0.0308,0.71,6.32707E-8
84,2022/10/12 19:15:43,1560.8972,0.0068,0.16,2.19260E-8
85,2022/10/12 19:16:13,1532.9373,0.0102,0.23,2.65547E-8
86,2022/10/12 19:16:43,1551.5796,0.0117,0.27,2.96233E-8
87,2022/10/12 19:17:13,1557.0716,0.0015,0.03,9.0333E-9
88,2022/10/12 19:17:43,1551.709,0.0103,0.24,2.75736E-8
89,2022/10/12 19:18:13,1554.6964,0.0044,0.10,1.68799E-8
90,2022/10/12 19:18:43,1552.013,0.0001,0.00,0E-13
91,2022/10/12 19:19:13,1564.0602,0.0042,0.10,1.69816E-8
92,2022/10/12 19:19:43,1552.2685,0.0005,0.01,5.1642E-9
93,2022/10/12 19:20:13,1552.329,0.0046,0.11,1.77418E-8
94,2022/10/12 19:20:43,1552.4083,0.0181,0.42,3.97362E-8
95,2022/10/12 19:21:13,1552.5168,0.0034,0.08,1.49680E-8
96,2022/10/12 19:21:43,1558.5789,0.0292,0.67,5.95521E-8
97,2022/10/12 19:22:13,1552.35,0.0047,0.11,1.77420E-8
98,2022/10/12 19:22:43,1553.9957,0.0601,1.37,1.363721E-7
99,2022/10/12 19:23:13,1552.2596,0.0005,0.01,5.1641E-9
100,2022/10/12 19:23:43,1565.2125,0.0031,0.07,1.40655E-8
101,2022/10/12 19:24:13,1559.2762,0.0140,0.32,3.31486E-8
102,2022/10/12 19:24:43,1533.1976,0.0065,0.15,2.07728E-8
103,2022/10/12 19:25:13,1549.2673,0.0080,0.18,2.32643E-8
104,2022/10/12 19:25:43,1549.672,0.0125,0.29,3.09358E-8
105,2022/10/12 19:26:13,1549.9112,0.0215,0.49,4.45713E-8
106,2022/10/12 19:26:43,1562.9284,0.0149,0.34,3.45728E-8
107,2022/10/12 19:27:13,1550.2179,0.0069,0.16,2.17760E-8
108,2022/10/12 19:27:43,1561.3824,0.0015,0.03,9.0584E-9
109,2022/10/12 19:28:13,1550.3232,0.0072,0.17,2.25353E-8
110,2022/10/12 19:28:43,1550.3758,0.0112,0.26,2.89210E-8
111,2022/10/12 19:29:13,1550.4157,0.0026,0.06,1.28535E-8
112,2022/10/12 19:29:43,1550.9412,0.0109,0.25,2.82481E-8
113,2022/10/12 19:30:13,1550.4774,0.0270,0.62,5.47283E-8
114,2022/10/12 19:30:43,1550.4991,0.0026,0.06,1.28542E-8
115,2022/10/12 19:31:13,1550.5202,0.0267,0.61,5.38784E-8
116,2022/10/12 19:31:43,1552.682,0.0288,0.66,5.83844E-8
117,2022/10/12 19:32:13,1550.567,0.0109,0.25,2.82412E-8
118,2022/10/12 19:32:43,1553.0273,0.0027,0.06,1.28752E-8
119,2022/10/12 19:33:13,1550.6242,0.0149,0.34,3.43006E-8
120,2022/10/12 19:33:43,1553.4861,0.0163,0.37,3.63749E-8
121,2022/10/12 19:34:13,1553.4825,0.0071,0.16,2.18218E-8
122,2022/10/12 19:34:43,1554.0553,0.0042,0.10,1.68729E-8
123,2022/10/12 19:35:13,1536.9299,0.0121,0.28,3.00139E-8
124,2022/10/12 19:35:43,1556.5613,0.0016,0.04,1.04633E-8
125,2022/10/12 19:36:13,1553.7259,0.0228,0.52,4.68784E-8
126,2022/10/12 19:36:43,1556.1637,0.0045,0.10,1.68958E-8
127,2022/10/12 19:37:13,1558.181,0.0013,0.03,9.0398E-9
128,2022/10/12 19:37:43,1548.6832,0.0259,0.59,5.21570E-8
129,2022/10/12 19:38:13,1539.5508,0.0328,0.75,6.72272E-8
130,2022/10/12 19:38:43,1539.6731,0.0183,0.42,3.94102E-8
131,2022/10/12 19:39:13,1537.14,0.0204,0.47,4.27892E-8
132,2022/10/12 19:39:43,1534.4308,0.0142,0.33,3.32815E-8
133,2022/10/12 19:40:13,1534.7504,0.0336,0.77,6.94510E-8
134,2022/10/12 19:40:43,1534.9169,0.0040,0.09,1.57526E-8
135,2022/10/12 19:41:13,1539.6038,0.0168,0.39,3.73857E-8
136,2022/10/12 19:41:43,1539.6539,0.0102,0.23,2.66711E-8
137,2022/10/12 19:42:13,1534.4711,0.0244,0.56,4.93094E-8
138,2022/10/12 19:42:43,1542.3573,0.0523,1.20,1.353508E-7
139,2022/10/12 19:43:13,1537.7307,0.0521,1.19,1.349448E-7
140,2022/10/12 19:43:43,1538.41,0.0072,0.17,2.23621E-8
141,2022/10/12 19:44:13,1535.6934,0.0110,0.25,2.79703E-8
142,2022/10/12 19:44:43,1535.8573,0.0187,0.43,3.99918E-8
143,2022/10/12 19:45:13,1512.8315,0.0292,0.67,5.78041E-8
144,2022/10/12 19:45:43,1535.7709,0.0140,0.32,3.26489E-8
145,2022/10/12 19:46:13,1539.052,0.0122,0.28,3.00553E-8
146,2022/10/12 19:46:43,1543.5272,0.0461,1.06,1.354535E-7
147,2022/10/12 19:47:13,1538.0627,0.0245,0.56,4.94248E-8
148,2022/10/12 19:47:43,1540.3041,0.0088,0.20,2.45766E-8
149,2022/10/12 19:48:13,1538.0024,0.0115,0.26,2.86902E-8
150,2022/10/12 19:48:43,1537.0458,0.0003,0.01,5.1135E-9
151,2022/10/12 19:49:13,1536.4759,0.0100,0.23,2.66160E-8
152,2022/10/12 19:49:43,1535.8476,0.0202,0.46,4.20552E-8
153,2022/10/12 19:50:13,1529.4821,0.0103,0.24,2.71787E-8
154,2022/10/12 19:50:43,1540.3445,0.0130,0.30,3.14165E-8
155,2022/10/12 19:51:13,1536.2381,0.0067,0.15,2.08140E-8
156,2022/10/12 19:51:43,1540.3612,0.0049,0.11,1.76050E-8
157,2022/10/12 19:52:13,1532.0695,0.0250,0.57,5.00090E-8
158,2022/10/12 19:52:43,1535.9149,0.0216,0.50,4.48855E-8
159,2022/10/12 19:53:13,1535.8262,0.0041,0.09,1.57619E-8
160,2022/10/12 19:53:43,1540.3525,0.0076,0.17,2.23904E-8
161,2022/10/12 19:54:13,1540.3718,0.0303,0.70,6.17969E-8
162,2022/10/12 19:54:43,1540.3711,0.0167,0.38,3.67351E-8
163,2022/10/12 19:55:13,1545.3553,0.0233,0.54,4.81236E-8
164,2022/10/12 19:55:43,1536.4323,0.0069,0.16,2.15823E-8
165,2022/10/12 19:56:13,1536.4633,0.0074,0.17,2.23338E-8
166,2022/10/12 19:56:43,1540.5571,0.0035,0.08,1.48527E-8
167,2022/10/12 19:57:13,1536.6358,0.0069,0.16,2.15852E-8
168,2022/10/12 19:57:43,1540.4047,0.0354,0.81,7.51945E-8
169,2022/10/12 19:58:13,1540.5904,0.0480,1.10,1.351957E-7
170,2022/10/12 19:58:43,1540.4324,0.0639,1.46,1.351819E-7
171,2022/10/12 19:59:13,1537.5638,0.0061,0.14,2.00489E-8
172,2022/10/12 19:59:43,1540.4199,0.0088,0.20,2.45784E-8
173,2022/10/12 20:00:13,1540.4505,0.0322,0.74,6.61060E-8
174,2022/10/12 20:00:43,1541.2554,0.0639,1.46,1.352541E-7
175,2022/10/12 20:01:13,1540.6586,0.0491,1.12,1.352017E-7
176,2022/10/12 20:01:43,1540.5591,0.0025,0.06,1.27718E-8
177,2022/10/12 20:02:13,1540.4914,0.0729,1.66,1.351870E-7
178,2022/10/12 20:02:43,1540.5051,0.0067,0.15,2.08718E-8
179,2022/10/12 20:03:13,1540.5203,0.0097,0.22,2.59913E-8
180,2022/10/12 20:03:43,1540.5417,0.0776,1.77,1.351915E-7
181,2022/10/12 20:04:13,1540.5601,0.0146,0.34,3.40780E-8
182,2022/10/12 20:04:43,1540.5808,0.0891,2.03,1.351949E-7
183,2022/10/12 20:05:13,1540.6022,0.0743,1.70,1.351968E-7
184,2022/10/12 20:05:43,1540.6311,0.0157,0.36,3.54081E-8
185,2022/10/12 20:06:13,1540.6709,0.0192,0.44,4.08026E-8
186,2022/10/12 20:06:43,1540.7023,0.0779,1.78,1.352056E-7
187,2022/10/12 20:07:13,1540.7535,0.0273,0.63,5.52468E-8
188,2022/10/12 20:07:43,1540.8051,0.0279,0.64,5.61269E-8
189,2022/10/12 20:08:13,1540.8445,0.0532,1.22,1.352180E-7
190,2022/10/12 20:08:43,1540.9212,0.0670,1.53,1.352248E-7
191,2022/10/12 20:09:13,1541.0109,0.0072,0.17,2.24000E-8
192,2022/10/12 20:09:43,1541.1262,0.0168,0.39,3.74227E-8
193,2022/10/12 20:10:13,1541.2635,0.0809,1.85,1.352548E-7
194,2022/10/12 20:10:43,1539.2223,0.0469,1.07,1.350757E-7
195,2022/10/12 20:11:13,1541.6665,0.0337,0.77,6.97640E-8
196,2022/10/12 20:11:43,1541.9495,0.0626,1.43,1.353150E-7
197,2022/10/12 20:12:13,1542.7649,0.0691,1.58,1.353866E-7
198,2022/10/12 20:12:43,1540.7931,0.0202,0.46,4.21907E-8
199,2022/10/12 20:13:13,1548.8842,0.0252,0.58,5.13547E-8
200,2022/10/12 20:13:43,1584.3313,0.0103,0.24,2.81533E-8
201,2022/10/12 20:14:13,1532.3985,0.0240,0.55,4.84764E-8
202,2022/10/12 20:14:43,1535.184,0.0182,0.42,3.92953E-8
203,2022/10/12 20:15:13,1537.2417,0.0018,0.04,1.03334E-8
204,2022/10/12 20:15:43,1540.8585,0.0004,0.01,5.1262E-9
205,2022/10/12 20:16:13,1540.8701,0.0023,0.05,1.16206E-8
206,2022/10/12 20:16:43,1540.8792,0.0031,0.07,1.38469E-8
207,2022/10/12 20:17:13,1540.9001,0.0715,1.63,1.352229E-7
208,2022/10/12 20:17:43,1540.9135,0.0098,0.23,2.66929E-8
209,2022/10/12 20:18:13,1540.9327,0.0712,1.63,1.352258E-7
210,2022/10/12 20:18:43,1535.0366,0.0222,0.51,4.55833E-8
211,2022/10/12 20:19:13,1537.379,0.0328,0.75,6.71323E-8
212,2022/10/12 20:19:43,1539.3874,0.0212,0.49,4.42687E-8
213,2022/10/12 20:20:13,1535.2845,0.0070,0.16,2.15662E-8
214,2022/10/12 20:20:43,1539.4862,0.0421,0.96,1.170176E-7
215,2022/10/12 20:21:13,1539.5357,0.0362,0.83,7.82868E-8
216,2022/10/12 20:21:43,1541.1601,0.0024,0.06,1.27768E-8
217,2022/10/12 20:22:13,1537.9576,0.0144,0.33,3.33580E-8
218,2022/10/12 20:22:43,1536.428,0.0002,0.00,0E-13
219,2022/10/12 20:23:13,1539.6445,0.0645,1.47,1.351127E-7
220,2022/10/12 20:23:43,1535.1046,0.0031,0.07,1.37950E-8
221,2022/10/12 20:24:13,1534.6559,0.0121,0.28,2.99695E-8
222,2022/10/12 20:24:43,1539.7016,0.0959,2.18,1.351177E-7
223,2022/10/12 20:25:13,1538.4257,0.0129,0.30,3.13774E-8
224,2022/10/12 20:25:43,1539.7254,0.0130,0.30,3.14039E-8
225,2022/10/12 20:26:13,1535.2995,0.0049,0.11,1.75472E-8
226,2022/10/12 20:26:43,1541.8722,0.0080,0.18,2.31532E-8
227,2022/10/12 20:27:13,1539.5639,0.0087,0.20,2.45648E-8
228,2022/10/12 20:27:43,1539.7535,0.0243,0.56,4.94791E-8
229,2022/10/12 20:28:13,1538.4389,0.0347,0.80,7.36405E-8
230,2022/10/12 20:28:43,1535.3161,0.0042,0.10,1.66695E-8
231,2022/10/12 20:29:13,1532.3423,16.1304,97.56,1.344719E-7
232,2022/10/12 20:29:43,1535.0128,0.0025,0.06,1.27259E-8
233,2022/10/12 20:30:13,1535.3337,0.0153,0.35,3.46240E-8
234,2022/10/12 20:30:43,1535.1816,0.0211,0.48,4.34381E-8
235,2022/10/12 20:31:13,1535.2198,0.0128,0.29,3.06473E-8
236,2022/10/12 20:31:43,1538.205,0.0290,0.67,5.87736E-8
237,2022/10/12 20:32:13,1535.3715,0.0165,0.38,3.66159E-8
238,2022/10/12 20:32:43,1537.9735,0.0029,0.07,1.38207E-8
239,2022/10/12 20:33:13,1535.3645,0.0377,0.86,8.34497E-8
240,2022/10/12 20:33:43,1535.3344,0.0335,0.77,6.94774E-8
241,2022/10/12 20:34:13,1535.3774,0.0278,0.64,5.59292E-8
242,2022/10/12 20:34:43,1532.6059,16.1411,97.57,1.344950E-7
243,2022/10/12 20:35:13,1535.2614,0.0012,0.03,8.9068E-9
244,2022/10/12 20:35:43,1535.3659,0.0218,0.50,4.48695E-8
245,2022/10/12 20:36:13,1535.2285,0.0053,0.12,1.83946E-8
246,2022/10/12 20:36:43,1535.3781,0.0263,0.60,5.25237E-8
247,2022/10/12 20:37:13,1535.3712,0.0533,1.22,1.347377E-7
248,2022/10/12 20:37:43,1536.6801,0.0109,0.25,2.79883E-8
249,2022/10/12 20:38:13,1535.4233,0.0147,0.34,3.39644E-8
250,2022/10/12 20:38:43,1535.2657,0.0321,0.74,6.58835E-8
251,2022/10/12 20:39:13,1535.2759,0.0084,0.19,2.37803E-8
252,2022/10/12 20:39:43,1535.2819,0.0009,0.02,7.2477E-9
253,2022/10/12 20:40:13,1537.204,0.0318,0.73,6.48448E-8
254,2022/10/12 20:40:43,1535.2966,0.0303,0.70,6.15933E-8
255,2022/10/12 20:41:13,1535.4169,0.0313,0.72,6.36822E-8
256,2022/10/12 20:41:43,1535.2931,0.0058,0.13,1.92183E-8
257,2022/10/12 20:42:13,1540.2677,0.1015,2.31,1.351674E-7
258,2022/10/12 20:42:43,1531.9225,0.0261,0.60,5.24055E-8
259,2022/10/12 20:43:13,1535.3156,0.0511,1.17,1.347328E-7
260,2022/10/12 20:43:43,1535.2611,0.0459,1.05,1.347281E-7
261,2022/10/12 20:44:13,1535.3107,0.0440,1.01,1.347324E-7
262,2022/10/12 20:44:43,1535.3297,0.0063,0.14,2.00197E-8
263,2022/10/12 20:45:13,1535.3198,0.0348,0.80,7.34912E-8
264,2022/10/12 20:45:43,1520.3034,0.0427,0.98,1.332878E-7
265,2022/10/12 20:46:13,1535.3451,0.0238,0.55,4.85696E-8
266,2022/10/12 20:46:43,1539.3182,0.0132,0.30,3.13956E-8
267,2022/10/12 20:47:13,1535.3437,0.0487,1.12,1.347353E-7
268,2022/10/12 20:47:43,1535.3251,0.0514,1.18,1.347337E-7
269,2022/10/12 20:48:13,1540.7189,0.0257,0.59,5.18888E-8
270,2022/10/12 20:48:43,1540.3839,0.0661,1.51,1.351776E-7
271,2022/10/12 20:49:13,1535.2827,0.0122,0.28,2.99817E-8
272,2022/10/12 20:49:43,1540.708,0.0253,0.58,5.10836E-8
273,2022/10/12 20:50:13,1556.739,0.0272,0.62,5.49494E-8
274,2022/10/12 20:50:43,1535.6367,0.0311,0.71,6.26348E-8
275,2022/10/12 20:51:13,1540.6991,0.0574,1.31,1.352053E-7
276,2022/10/12 20:51:43,1540.7061,0.0122,0.28,3.00876E-8
277,2022/10/12 20:52:13,1540.7104,0.0057,0.13,1.92861E-8
278,2022/10/12 20:52:43,1535.3882,0.0333,0.76,6.82413E-8
279,2022/10/12 20:53:13,1535.3065,0.0110,0.25,2.79633E-8
280,2022/10/12 20:53:43,1540.7272,0.0046,0.11,1.76092E-8
281,2022/10/12 20:54:13,1540.7375,0.0195,0.45,4.14943E-8
282,2022/10/12 20:54:43,1540.7534,0.0129,0.30,3.14249E-8
283,2022/10/12 20:55:13,1540.7622,0.0710,1.62,1.352108E-7
284,2022/10/12 20:55:43,1534.4359,0.0114,0.26,2.86237E-8
285,2022/10/12 20:56:13,1540.7979,0.0795,1.81,1.352139E-7
286,2022/10/12 20:56:43,1540.814,0.0206,0.47,4.28914E-8
287,2022/10/12 20:57:13,1540.8366,0.0466,1.07,1.352173E-7
288,2022/10/12 20:57:43,1535.9338,0.0063,0.14,2.00276E-8
289,2022/10/12 20:58:13,1534.6299,0.0078,0.18,2.30445E-8
290,2022/10/12 20:58:43,1540.9038,0.0230,0.53,4.72338E-8
291,2022/10/12 20:59:13,1540.9446,0.0147,0.34,3.40865E-8
292,2022/10/12 20:59:43,1540.9645,0.0255,0.59,5.18970E-8
293,2022/10/12 21:00:13,1540.988,0.0862,1.97,1.352306E-7
294,2022/10/12 21:00:43,1541.0474,0.0320,0.73,6.50070E-8
295,2022/10/12 21:01:13,1541.0696,0.0242,0.56,4.95214E-8
296,2022/10/12 21:01:43,1541.1176,0.0099,0.23,2.66964E-8
297,2022/10/12 21:02:13,1541.1857,0.0583,1.33,1.352480E-7
298,2022/10/12 21:02:43,1535.5808,0.0495,1.13,1.347561E-7
299,2022/10/12 21:03:13,1541.4085,0.0243,0.56,4.95323E-8
300,2022/10/12 21:03:43,1541.4089,0.0100,0.23,2.67015E-8
301,2022/10/12 21:04:13,1541.6024,0.0047,0.11,1.76192E-8
302,2022/10/12 21:04:43,1541.7532,0.0293,0.67,5.89092E-8
303,2022/10/12 21:05:13,1541.8253,0.0225,0.52,4.65193E-8
304,2022/10/12 21:05:43,1535.7636,0.0298,0.68,5.96339E-8
305,2022/10/12 21:06:13,1542.1893,0.0328,0.75,6.73424E-8
306,2022/10/12 21:06:43,1542.5061,0.0630,1.44,1.353638E-7
307,2022/10/12 21:07:13,1543.051,0.0695,1.59,1.354117E-7
308,2022/10/12 21:07:43,1543.1423,0.0009,0.02,7.2848E-9
309,2022/10/12 21:08:13,1544.2735,0.0780,1.78,1.355189E-7
310,2022/10/12 21:08:43,1545.6288,0.0097,0.22,2.60775E-8
311,2022/10/12 21:09:13,1546.0591,0.0361,0.83,7.86185E-8
312,2022/10/12 21:09:43,1551.6367,0.0163,0.37,3.63316E-8
313,2022/10/12 21:10:13,1493.6403,0.0502,1.15,1.310756E-7
314,2022/10/12 21:10:43,1041.8205,0.0106,0.24,1.85130E-8
315,2022/10/12 21:11:13,1528.3961,0.0630,1.44,1.341256E-7
316,2022/10/12 21:11:43,1519.9966,0.0288,0.66,5.71554E-8
317,2022/10/12 21:12:13,1527.5888,0.0163,0.37,3.57685E-8
318,2022/10/12 21:12:43,1527.0729,0.0037,0.09,1.56721E-8
319,2022/10/12 21:13:13,1537.0966,0.0112,0.26,2.86733E-8
320,2022/10/12 21:13:43,1530.6223,0.0027,0.06,1.26895E-8
321,2022/10/12 21:14:13,1533.9303,0.0150,0.34,3.39314E-8
322,2022/10/12 21:14:43,1538.2569,0.0246,0.56,4.94310E-8
323,2022/10/12 21:15:13,1538.336,0.0232,0.53,4.71551E-8
324,2022/10/12 21:15:43,1534.0129,0.0003,0.01,5.1034E-9
325,2022/10/12 21:16:13,1538.8222,0.0264,0.61,5.34719E-8
326,2022/10/12 21:16:43,1538.8767,0.0736,1.68,1.350453E-7
327,2022/10/12 21:17:13,1538.9428,0.0507,1.16,1.350511E-7
328,2022/10/12 21:17:43,1539.0668,0.0151,0.35,3.47082E-8
329,2022/10/12 21:18:13,1539.1205,0.0159,0.37,3.60386E-8
330,2022/10/12 21:18:43,1539.2638,0.0338,0.78,7.09437E-8
331,2022/10/12 21:19:13,1533.9114,0.0023,0.05,1.15682E-8
332,2022/10/12 21:19:43,1535.5019,0.0020,0.05,1.15802E-8
333,2022/10/12 21:20:13,1533.8703,0.0224,0.51,4.55487E-8
334,2022/10/12 21:20:43,1539.4138,0.0612,1.40,1.350925E-7
335,2022/10/12 21:21:13,1535.5427,0.0549,1.26,1.347528E-7
336,2022/10/12 21:21:43,1539.4677,0.0390,0.89,9.02506E-8
337,2022/10/12 21:22:13,1539.4919,0.0156,0.36,3.53819E-8
338,2022/10/12 21:22:43,1539.514,0.0341,0.78,7.09553E-8
339,2022/10/12 21:23:13,1539.5527,0.0217,0.50,4.49918E-8
340,2022/10/12 21:23:43,1539.576,0.0444,1.02,1.351067E-7
341,2022/10/12 21:24:13,1534.0435,0.0246,0.56,4.92956E-8
342,2022/10/12 21:24:43,1539.6111,0.0183,0.42,3.94086E-8
343,2022/10/12 21:25:13,1539.634,0.0471,1.08,1.351118E-7
344,2022/10/12 21:25:43,1539.648,0.0573,1.31,1.351130E-7
345,2022/10/12 21:26:13,1539.6688,0.0181,0.42,3.94101E-8
346,2022/10/12 21:26:43,1539.4467,0.0053,0.12,1.84451E-8
347,2022/10/12 21:27:13,1539.6997,0.0119,0.27,2.93965E-8
348,2022/10/12 21:27:43,1539.7127,0.0326,0.75,6.72342E-8
349,2022/10/12 21:28:13,1538.9907,0.0191,0.44,4.07581E-8
350,2022/10/12 21:28:43,1539.7398,0.0207,0.48,4.35670E-8
351,2022/10/12 21:29:13,1534.1235,0.0121,0.28,2.99591E-8
352,2022/10/12 21:29:43,1539.7622,0.0081,0.19,2.38498E-8
353,2022/10/12 21:30:13,1539.7693,0.0192,0.44,4.07787E-8
354,2022/10/12 21:30:43,1539.7793,0.0576,1.32,1.351246E-7
355,2022/10/12 21:31:13,1536.3609,0.0112,0.26,2.86596E-8
356,2022/10/12 21:31:43,1769.4792,0.0015,0.03,1.02656E-8
357,2022/10/12 21:32:13,1534.1985,0.0096,0.22,2.58847E-8
358,2022/10/12 21:32:43,1539.8146,0.0068,0.16,2.16298E-8
359,2022/10/12 21:33:13,1528.3718,0.0172,0.40,3.77794E-8
360,2022/10/12 21:33:43,1536.4521,0.0024,0.06,1.27378E-8
361,2022/10/12 21:34:13,1535.9207,0.0107,0.25,2.79745E-8
362,2022/10/12 21:34:43,1539.8426,0.0315,0.72,6.38658E-8
363,2022/10/12 21:35:13,1536.0533,0.0258,0.59,5.17316E-8
364,2022/10/12 21:35:43,1539.8567,0.0217,0.50,4.50007E-8
365,2022/10/12 21:36:13,1536.1304,0.0045,0.10,1.66783E-8
366,2022/10/12 21:36:43,1534.3237,0.0108,0.25,2.79454E-8
