,time,ctwl
114,2022/9/4 10:38:16,1541.1101
115,2022/9/4 10:38:22,1541.1402
116,2022/9/4 10:38:28,1541.1497
117,2022/9/4 10:38:34,1541.1481
118,2022/9/4 10:38:40,1541.1759
119,2022/9/4 10:38:46,1541.2115
120,2022/9/4 10:38:52,1541.2353
121,2022/9/4 10:38:58,1541.2583
122,2022/9/4 10:39:04,1541.2916
123,2022/9/4 10:39:10,1541.2955
124,2022/9/4 10:39:16,1541.3074
125,2022/9/4 10:39:22,1541.3383
126,2022/9/4 10:39:28,1541.3724
127,2022/9/4 10:39:34,1541.3993
128,2022/9/4 10:39:40,1541.4294
129,2022/9/4 10:39:46,1541.4429
130,2022/9/4 10:39:52,1541.4643
131,2022/9/4 10:39:58,1541.4738
132,2022/9/4 10:40:04,1541.4976
133,2022/9/4 10:40:10,1541.5333
134,2022/9/4 10:40:16,1541.5507
135,2022/9/4 10:40:22,1541.5919
136,2022/9/4 10:40:28,1541.6054
137,2022/9/4 10:40:34,1541.6252
138,2022/9/4 10:40:40,1541.6514
139,2022/9/4 10:40:46,1541.6585
140,2022/9/4 10:40:52,1541.7069
141,2022/9/4 10:40:58,1541.7172
142,2022/9/4 10:41:04,1541.7434
143,2022/9/4 10:41:10,1541.7822
144,2022/9/4 10:41:16,1541.7798
145,2022/9/4 10:41:22,1541.8211
146,2022/9/4 10:41:28,1541.8456
147,2022/9/4 10:41:34,1541.8694
148,2022/9/4 10:41:40,1541.8972
149,2022/9/4 10:41:46,1541.9194
150,2022/9/4 10:41:52,1541.9329
151,2022/9/4 10:41:58,1541.9559
152,2022/9/4 10:42:04,1541.959
153,2022/9/4 10:42:10,1542.0185
154,2022/9/4 10:42:16,1542.0471
155,2022/9/4 10:42:22,1542.0598
156,2022/9/4 10:42:28,1542.0963
157,2022/9/4 10:42:34,1542.1082
158,2022/9/4 10:42:40,1542.1296
159,2022/9/4 10:42:46,1542.1708
160,2022/9/4 10:42:52,1542.2042
161,2022/9/4 10:42:58,1542.2097
162,2022/9/4 10:43:04,1542.2573
163,2022/9/4 10:43:10,1542.2676
164,2022/9/4 10:43:16,1542.3041
165,2022/9/4 10:43:22,1542.3295
166,2022/9/4 10:43:28,1542.3398
167,2022/9/4 10:43:34,1542.3819
168,2022/9/4 10:43:40,1542.4104
169,2022/9/4 10:43:46,1542.4382
170,2022/9/4 10:43:52,1542.4692
171,2022/9/4 10:43:58,1542.4946
172,2022/9/4 10:44:04,1542.5192
173,2022/9/4 10:44:10,1542.5279
174,2022/9/4 10:44:16,1542.5589
175,2022/9/4 10:44:22,1542.5858
176,2022/9/4 10:44:28,1542.6128
177,2022/9/4 10:44:34,1542.6486
178,2022/9/4 10:44:40,1542.674
179,2022/9/4 10:44:46,1542.7002
180,2022/9/4 10:44:52,1542.7335
181,2022/9/4 10:44:58,1542.7597
182,2022/9/4 10:45:04,1542.7732
183,2022/9/4 10:45:10,1542.8073
184,2022/9/4 10:45:16,1542.8288
185,2022/9/4 10:45:22,1542.8375
186,2022/9/4 10:45:28,1542.8859
187,2022/9/4 10:45:34,1542.8978
188,2022/9/4 10:45:40,1542.9256
189,2022/9/4 10:45:46,1542.955
190,2022/9/4 10:45:52,1542.9868
191,2022/9/4 10:45:58,1543.0003
192,2022/9/4 10:46:04,1543.0392
193,2022/9/4 10:46:10,1543.0583
194,2022/9/4 10:46:16,1543.0813
195,2022/9/4 10:46:22,1543.1139
196,2022/9/4 10:46:28,1543.1305
197,2022/9/4 10:46:34,1543.1623
198,2022/9/4 10:46:40,1543.1726
199,2022/9/4 10:46:46,1543.2147
200,2022/9/4 10:46:52,1543.2338
201,2022/9/4 10:46:58,1543.2441
202,2022/9/4 10:47:04,1543.287
203,2022/9/4 10:47:10,1543.2997
204,2022/9/4 10:47:16,1543.3411
205,2022/9/4 10:47:22,1543.353
206,2022/9/4 10:47:28,1543.3999
207,2022/9/4 10:47:34,1543.4086
208,2022/9/4 10:47:40,1543.4483
209,2022/9/4 10:47:46,1543.4746
210,2022/9/4 10:47:52,1543.4904
211,2022/9/4 10:47:58,1543.523
212,2022/9/4 10:48:04,1543.5389
213,2022/9/4 10:48:10,1543.5802
214,2022/9/4 10:48:16,1543.5834
215,2022/9/4 10:48:22,1543.6263
216,2022/9/4 10:48:28,1543.6518
217,2022/9/4 10:48:34,1543.6883
218,2022/9/4 10:48:40,1543.713
219,2022/9/4 10:48:46,1543.74
220,2022/9/4 10:48:52,1543.771
221,2022/9/4 10:48:58,1543.802
222,2022/9/4 10:49:04,1543.8298
223,2022/9/4 10:49:10,1543.8457
224,2022/9/4 10:49:16,1543.872
225,2022/9/4 10:49:22,1543.9101
226,2022/9/4 10:49:28,1543.9284
227,2022/9/4 10:49:34,1543.9547
228,2022/9/4 10:49:40,1543.9849
229,2022/9/4 10:49:46,1544.0191
230,2022/9/4 10:49:52,1544.0445
231,2022/9/4 10:49:58,1544.0628
232,2022/9/4 10:50:04,1544.0922
233,2022/9/4 10:50:10,1544.1105
234,2022/9/4 10:50:16,1544.1455
235,2022/9/4 10:50:22,1544.1742
236,2022/9/4 10:50:28,1544.1853
237,2022/9/4 10:50:34,1544.2306
238,2022/9/4 10:50:40,1544.2521
239,2022/9/4 10:50:46,1544.2823
240,2022/9/4 10:50:52,1544.2983
241,2022/9/4 10:50:58,1544.3333
242,2022/9/4 10:51:04,1544.3587
243,2022/9/4 10:51:10,1544.3961
244,2022/9/4 10:51:16,1544.4176
245,2022/9/4 10:51:22,1544.4478
246,2022/9/4 10:51:28,1544.4693
247,2022/9/4 10:51:34,1544.5051
248,2022/9/4 10:51:40,1544.5274
249,2022/9/4 10:51:46,1544.5584
250,2022/9/4 10:51:52,1544.5775
251,2022/9/4 10:51:58,1544.6086
252,2022/9/4 10:52:04,1544.6388
253,2022/9/4 10:52:10,1544.6603
254,2022/9/4 10:52:16,1544.6858
255,2022/9/4 10:52:22,1544.7104
256,2022/9/4 10:52:28,1544.7542
257,2022/9/4 10:52:34,1544.7582
258,2022/9/4 10:52:40,1544.7948
259,2022/9/4 10:52:46,1544.8314
260,2022/9/4 10:52:52,1544.8545
261,2022/9/4 10:52:58,1544.88
262,2022/9/4 10:53:04,1544.8935
263,2022/9/4 10:53:10,1544.9309
264,2022/9/4 10:53:16,1544.9715
265,2022/9/4 10:53:22,1544.9922
266,2022/9/4 10:53:28,1545.0074
267,2022/9/4 10:53:34,1545.0344
268,2022/9/4 10:53:40,1545.0599
269,2022/9/4 10:53:46,1545.0838
270,2022/9/4 10:53:52,1545.0997
271,2022/9/4 10:53:58,1545.1252
272,2022/9/4 10:54:04,1545.1284
273,2022/9/4 10:54:10,1545.1563
274,2022/9/4 10:54:16,1545.1611
275,2022/9/4 10:54:22,1545.185
276,2022/9/4 10:54:28,1545.1945
277,2022/9/4 10:54:34,1545.2009
278,2022/9/4 10:54:40,1545.2296
279,2022/9/4 10:54:46,1545.2208
280,2022/9/4 10:54:52,1545.2327
281,2022/9/4 10:54:58,1545.2495
282,2022/9/4 10:55:04,1545.2519
283,2022/9/4 10:55:10,1545.255
284,2022/9/4 10:55:16,1545.2702
285,2022/9/4 10:55:22,1545.2829
286,2022/9/4 10:55:28,1545.2829
287,2022/9/4 10:55:34,1545.2861
288,2022/9/4 10:55:40,1545.2965
289,2022/9/4 10:55:46,1545.2909
290,2022/9/4 10:55:52,1545.2877
291,2022/9/4 10:55:58,1545.3068
292,2022/9/4 10:56:04,1545.2973
293,2022/9/4 10:56:10,1545.3036
294,2022/9/4 10:56:16,1545.3068
295,2022/9/4 10:56:22,1545.3092
296,2022/9/4 10:56:28,1545.302
297,2022/9/4 10:56:34,1545.3076
298,2022/9/4 10:56:40,1545.3044
299,2022/9/4 10:56:46,1545.3076
300,2022/9/4 10:56:52,1545.3004
301,2022/9/4 10:56:58,1545.3012
302,2022/9/4 10:57:04,1545.31
303,2022/9/4 10:57:10,1545.3068
304,2022/9/4 10:57:16,1545.3092
305,2022/9/4 10:57:22,1545.2981
306,2022/9/4 10:57:28,1545.3044
307,2022/9/4 10:57:34,1545.302
308,2022/9/4 10:57:40,1545.2988
309,2022/9/4 10:57:46,1545.2797
310,2022/9/4 10:57:52,1545.2933
311,2022/9/4 10:57:58,1545.2981
312,2022/9/4 10:58:04,1545.2933
313,2022/9/4 10:58:10,1545.2988
314,2022/9/4 10:58:16,1545.2981
315,2022/9/4 10:58:22,1545.2917
316,2022/9/4 10:58:28,1545.2933
317,2022/9/4 10:58:34,1545.2917
318,2022/9/4 10:58:40,1545.2909
319,2022/9/4 10:58:46,1545.2909
320,2022/9/4 10:58:52,1545.2837
321,2022/9/4 10:58:58,1545.2877
322,2022/9/4 10:59:04,1545.2885
323,2022/9/4 10:59:10,1545.2885
324,2022/9/4 10:59:16,1545.2781
325,2022/9/4 10:59:22,1545.2845
326,2022/9/4 10:59:28,1545.2757
327,2022/9/4 10:59:34,1545.2885
328,2022/9/4 10:59:40,1545.2718
329,2022/9/4 10:59:46,1545.2877
330,2022/9/4 10:59:52,1545.2853
331,2022/9/4 10:59:58,1545.2877
332,2022/9/4 11:00:04,1545.2821
333,2022/9/4 11:00:10,1545.2877
334,2022/9/4 11:00:16,1545.2933
335,2022/9/4 11:00:22,1545.2853
336,2022/9/4 11:00:28,1545.2853
337,2022/9/4 11:00:34,1545.2925
338,2022/9/4 11:00:40,1545.2901
339,2022/9/4 11:00:46,1545.2853
340,2022/9/4 11:00:52,1545.2901
341,2022/9/4 11:00:58,1545.2837
342,2022/9/4 11:01:04,1545.2877
343,2022/9/4 11:01:10,1545.2805
344,2022/9/4 11:01:16,1545.2845
345,2022/9/4 11:01:22,1545.2869
346,2022/9/4 11:01:28,1545.2757
347,2022/9/4 11:01:34,1545.2765
348,2022/9/4 11:01:40,1545.2757
349,2022/9/4 11:01:46,1545.2829
350,2022/9/4 11:01:52,1545.2845
351,2022/9/4 11:01:58,1545.2773
352,2022/9/4 11:02:04,1545.2837
353,2022/9/4 11:02:10,1545.2901
354,2022/9/4 11:02:16,1545.2861
355,2022/9/4 11:02:22,1545.2861
356,2022/9/4 11:02:28,1545.2789
357,2022/9/4 11:02:34,1545.2861
358,2022/9/4 11:02:40,1545.2861
359,2022/9/4 11:02:46,1545.2869
360,2022/9/4 11:02:52,1545.2885
361,2022/9/4 11:02:58,1545.2901
362,2022/9/4 11:03:04,1545.2845
363,2022/9/4 11:03:10,1545.2797
364,2022/9/4 11:03:16,1545.2869
365,2022/9/4 11:03:22,1545.2789
366,2022/9/4 11:03:28,1545.2941
367,2022/9/4 11:03:34,1545.2885
368,2022/9/4 11:03:40,1545.2837
369,2022/9/4 11:03:46,1545.2821
370,2022/9/4 11:03:52,1545.275
371,2022/9/4 11:03:58,1545.2893
372,2022/9/4 11:04:04,1545.2773
373,2022/9/4 11:04:10,1545.2797
374,2022/9/4 11:04:16,1545.2813
375,2022/9/4 11:04:22,1545.2821
376,2022/9/4 11:04:28,1545.2821
377,2022/9/4 11:04:34,1545.2797
378,2022/9/4 11:04:40,1545.2949
379,2022/9/4 11:04:46,1545.2893
380,2022/9/4 11:04:52,1545.2805
381,2022/9/4 11:04:58,1545.2949
382,2022/9/4 11:05:04,1545.2821
383,2022/9/4 11:05:10,1545.2853
384,2022/9/4 11:05:16,1545.2821
385,2022/9/4 11:05:22,1545.275
386,2022/9/4 11:05:28,1545.2909
387,2022/9/4 11:05:34,1545.2773
388,2022/9/4 11:05:40,1545.2853
389,2022/9/4 11:05:46,1545.2933
390,2022/9/4 11:05:52,1545.2837
391,2022/9/4 11:05:58,1545.2901
392,2022/9/4 11:06:04,1545.2821
393,2022/9/4 11:06:10,1545.2933
394,2022/9/4 11:06:16,1545.2901
395,2022/9/4 11:06:22,1545.2805
396,2022/9/4 11:06:28,1545.2821
397,2022/9/4 11:06:34,1545.2765
398,2022/9/4 11:06:40,1545.2901
399,2022/9/4 11:06:46,1545.2845
400,2022/9/4 11:06:52,1545.2829
401,2022/9/4 11:06:58,1545.2821
402,2022/9/4 11:07:04,1545.2829
403,2022/9/4 11:07:10,1545.2877
404,2022/9/4 11:07:16,1545.2885
405,2022/9/4 11:07:22,1545.2877
406,2022/9/4 11:07:28,1545.2901
407,2022/9/4 11:07:34,1545.2853
408,2022/9/4 11:07:40,1545.2949
409,2022/9/4 11:07:46,1545.2917
410,2022/9/4 11:07:52,1545.2805
411,2022/9/4 11:07:58,1545.2734
412,2022/9/4 11:08:04,1545.2877
413,2022/9/4 11:08:10,1545.2909
414,2022/9/4 11:08:16,1545.2877
415,2022/9/4 11:08:22,1545.2909
416,2022/9/4 11:08:28,1545.2893
417,2022/9/4 11:08:34,1545.2901
418,2022/9/4 11:08:40,1545.2917
419,2022/9/4 11:08:46,1545.2893
420,2022/9/4 11:08:52,1545.2877
421,2022/9/4 11:08:58,1545.2877
422,2022/9/4 11:09:04,1545.2845
423,2022/9/4 11:09:10,1545.2853
424,2022/9/4 11:09:16,1545.2861
425,2022/9/4 11:09:22,1545.2837
426,2022/9/4 11:09:28,1545.2877
427,2022/9/4 11:09:34,1545.2917
428,2022/9/4 11:09:40,1545.2893
429,2022/9/4 11:09:46,1545.2925
430,2022/9/4 11:09:52,1545.2893
431,2022/9/4 11:09:58,1545.2869
432,2022/9/4 11:10:04,1545.2941
433,2022/9/4 11:10:10,1545.2901
434,2022/9/4 11:10:16,1545.2869
435,2022/9/4 11:10:22,1545.2909
436,2022/9/4 11:10:28,1545.2821
437,2022/9/4 11:10:34,1545.2901
438,2022/9/4 11:10:40,1545.2901
439,2022/9/4 11:10:46,1545.2941
440,2022/9/4 11:10:52,1545.2885
441,2022/9/4 11:10:58,1545.2909
442,2022/9/4 11:11:04,1545.2909
443,2022/9/4 11:11:10,1545.2861
444,2022/9/4 11:11:16,1545.2909
445,2022/9/4 11:11:22,1545.2893
446,2022/9/4 11:11:28,1545.2917
447,2022/9/4 11:11:34,1545.2941
448,2022/9/4 11:11:40,1545.2941
449,2022/9/4 11:11:46,1545.2853
450,2022/9/4 11:11:52,1545.2869
451,2022/9/4 11:11:58,1545.2885
452,2022/9/4 11:12:04,1545.2973
453,2022/9/4 11:12:10,1545.2917
454,2022/9/4 11:12:16,1545.2885
455,2022/9/4 11:12:22,1545.2917
456,2022/9/4 11:12:28,1545.2893
457,2022/9/4 11:12:34,1545.2933
458,2022/9/4 11:12:40,1545.2893
459,2022/9/4 11:12:46,1545.2925
460,2022/9/4 11:12:52,1545.2893
461,2022/9/4 11:12:58,1545.2837
462,2022/9/4 11:13:04,1545.2845
463,2022/9/4 11:13:10,1545.2885
464,2022/9/4 11:13:16,1545.2893
465,2022/9/4 11:13:22,1545.2853
466,2022/9/4 11:13:28,1545.2957
467,2022/9/4 11:13:34,1545.2885
468,2022/9/4 11:13:40,1545.2917
469,2022/9/4 11:13:46,1545.2885
470,2022/9/4 11:13:52,1545.2909
471,2022/9/4 11:13:58,1545.2837
472,2022/9/4 11:14:04,1545.2877
473,2022/9/4 11:14:10,1545.2869
474,2022/9/4 11:14:16,1545.2949
475,2022/9/4 11:14:22,1545.2885
476,2022/9/4 11:14:28,1545.2885
477,2022/9/4 11:14:34,1545.2853
478,2022/9/4 11:14:40,1545.2909
479,2022/9/4 11:14:46,1545.2893
480,2022/9/4 11:14:52,1545.2869
481,2022/9/4 11:14:58,1545.2949
482,2022/9/4 11:15:04,1545.2885
483,2022/9/4 11:15:10,1545.2901
484,2022/9/4 11:15:16,1545.2893
485,2022/9/4 11:15:22,1545.2933
486,2022/9/4 11:15:28,1545.2885
487,2022/9/4 11:15:34,1545.2829
488,2022/9/4 11:15:40,1545.2957
489,2022/9/4 11:15:46,1545.2869
490,2022/9/4 11:15:52,1545.2925
491,2022/9/4 11:15:58,1545.2861
492,2022/9/4 11:16:04,1545.2909
493,2022/9/4 11:16:10,1545.2829
494,2022/9/4 11:16:16,1545.2845
495,2022/9/4 11:16:22,1545.2813
496,2022/9/4 11:16:28,1545.2925
497,2022/9/4 11:16:34,1545.2909
498,2022/9/4 11:16:40,1545.2933
499,2022/9/4 11:16:46,1545.2869
500,2022/9/4 11:16:52,1545.2893
501,2022/9/4 11:16:58,1545.2909
502,2022/9/4 11:17:04,1545.2893
503,2022/9/4 11:17:10,1545.2909
504,2022/9/4 11:17:16,1545.2837
505,2022/9/4 11:17:22,1545.2893
506,2022/9/4 11:17:28,1545.2901
507,2022/9/4 11:17:34,1545.2877
508,2022/9/4 11:17:40,1545.2869
509,2022/9/4 11:17:46,1545.2933
510,2022/9/4 11:17:52,1545.2797
511,2022/9/4 11:17:58,1545.2885
512,2022/9/4 11:18:04,1545.2909
513,2022/9/4 11:18:10,1545.2965
514,2022/9/4 11:18:16,1545.2861
515,2022/9/4 11:18:22,1545.2925
516,2022/9/4 11:18:28,1545.2797
517,2022/9/4 11:18:34,1545.2917
518,2022/9/4 11:18:40,1545.2877
519,2022/9/4 11:18:46,1545.2909
520,2022/9/4 11:18:52,1545.2909
521,2022/9/4 11:18:58,1545.2869
522,2022/9/4 11:19:04,1545.2885
523,2022/9/4 11:19:10,1545.2893
524,2022/9/4 11:19:16,1545.2917
525,2022/9/4 11:19:22,1545.2869
526,2022/9/4 11:19:28,1545.2893
527,2022/9/4 11:19:34,1545.2988
528,2022/9/4 11:19:40,1545.2845
529,2022/9/4 11:19:46,1545.2885
530,2022/9/4 11:19:52,1545.2901
531,2022/9/4 11:19:58,1545.2925
532,2022/9/4 11:20:04,1545.2925
533,2022/9/4 11:20:10,1545.2893
534,2022/9/4 11:20:16,1545.2917
535,2022/9/4 11:20:22,1545.2869
536,2022/9/4 11:20:28,1545.2933
537,2022/9/4 11:20:34,1545.2909
538,2022/9/4 11:20:40,1545.2773
539,2022/9/4 11:20:46,1545.2877
540,2022/9/4 11:20:52,1545.2965
541,2022/9/4 11:20:58,1545.2925
542,2022/9/4 11:21:04,1545.2949
543,2022/9/4 11:21:10,1545.2925
544,2022/9/4 11:21:16,1545.2933
545,2022/9/4 11:21:22,1545.2901
546,2022/9/4 11:21:28,1545.2973
547,2022/9/4 11:21:34,1545.2829
548,2022/9/4 11:21:40,1545.2885
549,2022/9/4 11:21:46,1545.2901
550,2022/9/4 11:21:52,1545.2861
551,2022/9/4 11:21:58,1545.2893
552,2022/9/4 11:22:04,1545.2925
553,2022/9/4 11:22:10,1545.2941
554,2022/9/4 11:22:16,1545.2917
555,2022/9/4 11:22:22,1545.2957
556,2022/9/4 11:22:28,1545.2845
557,2022/9/4 11:22:34,1545.2893
558,2022/9/4 11:22:40,1545.2909
559,2022/9/4 11:22:46,1545.2917
560,2022/9/4 11:22:52,1545.2893
561,2022/9/4 11:22:58,1545.2893
562,2022/9/4 11:23:04,1545.2909
563,2022/9/4 11:23:10,1545.2909
564,2022/9/4 11:23:16,1545.2837
565,2022/9/4 11:23:22,1545.2885
566,2022/9/4 11:23:28,1545.2893
567,2022/9/4 11:23:34,1545.2893
568,2022/9/4 11:23:40,1545.2837
569,2022/9/4 11:23:46,1545.2885
570,2022/9/4 11:23:52,1545.2869
571,2022/9/4 11:23:58,1545.2853
572,2022/9/4 11:24:04,1545.2893
573,2022/9/4 11:24:10,1545.2837
574,2022/9/4 11:24:16,1545.2821
575,2022/9/4 11:24:22,1545.2789
576,2022/9/4 11:24:28,1545.2837
577,2022/9/4 11:24:34,1545.2893
578,2022/9/4 11:24:40,1545.2917
579,2022/9/4 11:24:46,1545.2829
580,2022/9/4 11:24:52,1545.2933
581,2022/9/4 11:24:58,1545.2861
582,2022/9/4 11:25:04,1545.2805
583,2022/9/4 11:25:10,1545.2877
584,2022/9/4 11:25:16,1545.2869
585,2022/9/4 11:25:22,1545.2893
586,2022/9/4 11:25:28,1545.2797
587,2022/9/4 11:25:34,1545.2917
588,2022/9/4 11:25:40,1545.2877
589,2022/9/4 11:25:46,1545.2933
590,2022/9/4 11:25:52,1545.2949
591,2022/9/4 11:25:58,1545.2917
592,2022/9/4 11:26:04,1545.2917
593,2022/9/4 11:26:10,1545.2853
594,2022/9/4 11:26:16,1545.2845
595,2022/9/4 11:26:22,1545.2901
596,2022/9/4 11:26:28,1545.2901
597,2022/9/4 11:26:34,1545.2869
598,2022/9/4 11:26:40,1545.2805
599,2022/9/4 11:26:46,1545.2909
600,2022/9/4 11:26:52,1545.2869
601,2022/9/4 11:26:58,1545.2869
602,2022/9/4 11:27:04,1545.2821
603,2022/9/4 11:27:10,1545.2893
604,2022/9/4 11:27:16,1545.2909
605,2022/9/4 11:27:22,1545.2885
606,2022/9/4 11:27:28,1545.2829
607,2022/9/4 11:27:34,1545.2949
608,2022/9/4 11:27:40,1545.2909
609,2022/9/4 11:27:46,1545.2917
610,2022/9/4 11:27:52,1545.2941
611,2022/9/4 11:27:58,1545.2845
612,2022/9/4 11:28:04,1545.2885
613,2022/9/4 11:28:10,1545.2909
614,2022/9/4 11:28:16,1545.2949
615,2022/9/4 11:28:22,1545.2909
616,2022/9/4 11:28:28,1545.2933
617,2022/9/4 11:28:34,1545.2853
618,2022/9/4 11:28:40,1545.2933
619,2022/9/4 11:28:46,1545.2885
620,2022/9/4 11:28:52,1545.2829
621,2022/9/4 11:28:58,1545.2861
622,2022/9/4 11:29:04,1545.2909
623,2022/9/4 11:29:10,1545.2885
624,2022/9/4 11:29:16,1545.2893
625,2022/9/4 11:29:22,1545.2845
626,2022/9/4 11:29:28,1545.2845
627,2022/9/4 11:29:34,1545.2869
628,2022/9/4 11:29:40,1545.2861
629,2022/9/4 11:29:46,1545.2845
630,2022/9/4 11:29:52,1545.2893
631,2022/9/4 11:29:58,1545.2837
632,2022/9/4 11:30:04,1545.2909
633,2022/9/4 11:30:10,1545.2861
634,2022/9/4 11:30:16,1545.2909
635,2022/9/4 11:30:22,1545.2893
636,2022/9/4 11:30:28,1545.2861
637,2022/9/4 11:30:34,1545.2837
638,2022/9/4 11:30:40,1545.2813
639,2022/9/4 11:30:46,1545.2885
640,2022/9/4 11:30:52,1545.2829
641,2022/9/4 11:30:58,1545.2829
642,2022/9/4 11:31:04,1545.2933
643,2022/9/4 11:31:10,1545.2829
644,2022/9/4 11:31:16,1545.2909
645,2022/9/4 11:31:22,1545.2949
646,2022/9/4 11:31:28,1545.2853
647,2022/9/4 11:31:34,1545.2845
648,2022/9/4 11:31:40,1545.2861
649,2022/9/4 11:31:46,1545.2821
650,2022/9/4 11:31:52,1545.2901
651,2022/9/4 11:31:58,1545.2925
652,2022/9/4 11:32:04,1545.2925
653,2022/9/4 11:32:10,1545.2877
654,2022/9/4 11:32:16,1545.2909
655,2022/9/4 11:32:22,1545.2869
656,2022/9/4 11:32:28,1545.2917
657,2022/9/4 11:32:34,1545.2917
658,2022/9/4 11:32:40,1545.2917
659,2022/9/4 11:32:46,1545.2909
660,2022/9/4 11:32:52,1545.2925
661,2022/9/4 11:32:58,1545.2893
662,2022/9/4 11:33:04,1545.2885
663,2022/9/4 11:33:10,1545.2853
664,2022/9/4 11:33:16,1545.2781
665,2022/9/4 11:33:22,1545.2845
666,2022/9/4 11:33:28,1545.2837
